conm,cusip,cusip9digit,gvkey,id1,loc,ticker
ADAPTIVE BIOTECH CORP,00650F10,00650F109,35279,320,USA,ADPT
ADCO TECHNOLOGIES INC,00088510,000885103,31526,324,USA,ADCO.1
ADCO TECHNOLOGIES INC,00088510,000885103,31526,324,USA,ADCO.1
ADCO TECHNOLOGIES INC,00088510,000885103,31526,324,USA,ADCO.1
ADDINGTON RESOURCES INC,00651610,006516108,13429,325,USA,ADDR
ADDSCO INDUSTRIES INC,00088710,000887109,1014,327,USA,3ADDS
ADDISON-DAVIS DIAGNOSTICS,00653320,006533202,105851,326,USA,ADSD
ADDSCO INDUSTRIES INC,00088710,000887109,1014,327,USA,3ADDS
ADDSCO INDUSTRIES INC,00088710,000887109,1014,327,USA,3ADDS
ADDUS HOMECARE CORP,00673910,006739106,183283,328,USA,ADUS
ADE CORP/MA,00089C10,00089C107,61427,330,USA,ADEX
ADE CORP/MA,00089C10,00089C107,61427,330,USA,ADEX
ADELANTE SHARES RE GRWTH ETF,75610210,756102109,178448,331,USA,AGV
ADELANTE SHARES RE GRWTH ETF,75610210,756102109,178448,331,USA,AGV
ADELANTE SHARES RE GRWTH ETF,75610210,756102109,178448,331,USA,AGV
ADELANTE SHS RE CLASSICS ETF,75610230,756102307,178446,333,USA,ACK.1
ADELANTE SHS RE CLASSICS ETF,75610230,756102307,178446,333,USA,ACK.1
ADE CORP/MA,00089C10,00089C107,61427,330,USA,ADEX
ADELANTE SHS RE CLASSICS ETF,75610230,756102307,178446,333,USA,ACK.1
ADELANTE SHARES RE KINGS ETF,75610240,756102406,178449,332,USA,AKB
ADELANTE SHARES RE KINGS ETF,75610240,756102406,178449,332,USA,AKB
ADELANTE SHARES RE KINGS ETF,75610240,756102406,178449,332,USA,AKB
ADELANTE SHS RE COMPOSITE,75610270,756102703,178447,334,USA,ACB.1
ADELANTE SHS RE COMPOSITE,75610270,756102703,178447,334,USA,ACB.1
ADELANTE SHS RE COMPOSITE,75610270,756102703,178447,334,USA,ACB.1
ADELANTE SHS RE SHELTER ETF,75610260,756102604,178451,335,USA,AQS.1
ADELANTE SHS RE SHELTER ETF,75610260,756102604,178451,335,USA,AQS.1
ADELANTE SHS RE SHELTER ETF,75610260,756102604,178451,335,USA,AQS.1
ADELANTE SHS RE YIELD PLUS,75610250,756102505,178450,337,USA,ATY.3
ADELANTE SHS RE YIELD PLUS,75610250,756102505,178450,337,USA,ATY.3
ADELANTE SHS RE VALUE ETF,75610220,756102208,178452,336,USA,AVU.2
ADELANTE SHS RE VALUE ETF,75610220,756102208,178452,336,USA,AVU.2
ADELANTE SHS RE YIELD PLUS,75610250,756102505,178450,337,USA,ATY.3
ADELANTE SHS RE VALUE ETF,75610220,756102208,178452,336,USA,AVU.2
